nom;adresse;code_postal;latitude;longitude;region_source
Agence bancaire PONTAULT COMBAULT GARE;10 AVENUE DE LA REPUBLIQUE, 77340 PONTAULT COMBAULT;77340;48,8052303;2,6147613;Crédit Agricole - Brie Picardie
Agence bancaire PRECY SUR OISE;44 BIS RUE CH.DE GAULLE, 60460 PRECY SUR OISE;60460;;;Crédit Agricole - Brie Picardie
Agence bancaire PROVINS;12 rue du Temple, 77160 PROVINS;77160;;;Crédit Agricole - Brie Picardie
Agence bancaire RANTIGNY;88 AVENUE JEAN JAURES, 60290 RANTIGNY;60290;;;Crédit Agricole - Brie Picardie
Agence bancaire REBAIS;11 PLACE DU MARCHE, 77510 REBAIS;77510;;;Crédit Agricole - Brie Picardie
Agence bancaire RESSONS SUR MATZ;10 RUE GEORGES LATAPIE, 60490 RESSONS SUR MATZ;60490;;;Crédit Agricole - Brie Picardie
Agence bancaire RIBECOURT;35 RUE ARISTIDE BRIAND, 60170 RIBECOURT;60170;;;Crédit Agricole - Brie Picardie
Agence bancaire ROISEL;13 RUE DU CATELET, 80240 ROISEL;80240;;;Crédit Agricole - Brie Picardie
Agence bancaire ROISSY EN BRIE;20 Avenue DU GENERAL LECLERC, 77680 ROISSY EN BRIE;77680;;;Crédit Agricole - Brie Picardie
Agence bancaire ROSIERES EN SANTERRE;17 RUE JEAN JAURES, 80170 ROSIERES EN SANTERRE;80170;;;Crédit Agricole - Brie Picardie
Agence bancaire ROYE;8 BIS BOULEVARD GENERAL LECLERC, 80700 ROYE;80700;;;Crédit Agricole - Brie Picardie
Agence bancaire ROZAY EN BRIE;42 RUE DU GENERAL LECLERC, 77540 ROZAY EN BRIE;77540;;;Crédit Agricole - Brie Picardie
Agence bancaire RUBELLES;4 rue du Perré - Centre d'activités Saint Nicolas, 77950 RUBELLES;77950;;;Crédit Agricole - Brie Picardie
Agence bancaire RUE;27 AVENUE DES FRERES CAUDRON, 80120 RUE;80120;;;Crédit Agricole - Brie Picardie
Agence bancaire SAINT GERMAIN SUR MORIN;12,16 PLACE DE LA MAIRIE, 77860 SAINT GERMAIN SUR MORIN;77860;;;Crédit Agricole - Brie Picardie
Agence bancaire SAINT  JUST EN CHAUSSEE;33 RUE DE PARIS, 60130 SAINT JUST EN CHAUSSEE;60130;;;Crédit Agricole - Brie Picardie
