nom;adresse;code_postal;latitude;longitude;region_source;count_agence
AGENCE SAINT JEAN DE LUZ - BNP PARIBAS;2 place Du Marechal Foch - Angle Rue D, 64500  Saint-Jean-De-Luz;64500;43,3873867;-1,6630032;Société Générale;1
Cash Services - Ussel 47 AVENUE TURGOT;47 AVENUE TURGOT, BP 82, 19203  Ussel;19203;45,542082;2,301058;Société Générale;1
Cash Services - Hendaye BOULEVARD DE LA MER;BOULEVARD DE LA MER, 64700  Hendaye;64700;43,373194;-1,773925;Société Générale;1
AGENCE USSEL - BNP PARIBAS;113 avenue Carnot, 19200  Ussel;19200;45,553937683677;2,3150168705696;Société Générale;1
AGENCE GUERET - BNP PARIBAS;12 rue Eugene France, 23000  Gueret;23000;46,16819930804;1,8726079564099;Société Générale;1
AGENCE CHATELLERAULT - BNP PARIBAS;69 boulevard Blossac, 86100  Chatellerault;86100;46,817077886839;0,54496065041872;Société Générale;1
AGENCE HENDAYE - BNP PARIBAS;5 Avenue Des Allees, Residence Iskina, 64700  Hendaye;64700;43,356464;-1,7741669;Société Générale;1
Cash Services - St Jean Pied De Port 5 RUE D UHART;5 RUE D UHART, 64220  St Jean Pied De Port;64220;43,161671;-1,238114;Société Générale;1
AGENCE LA ROCHE POSAY - BNP PARIBAS;6 boulevard Victor Hugo, 86270  La Roche Posay;86270;46,786314878398;0,81184575218435;Société Générale;1
AGENCE THOUARS - BNP PARIBAS;18 boulevard Ernest Renan, 79100  Thouars;79100;46,9786197;-0,2152347;Société Générale;1
AGENCE LOUDUN - BNP PARIBAS;10 boulevard Loches Et Matras, 86200  Loudun;86200;47,00937512119;0,087337430059392;Société Générale;1
AGENCE MAZAMET - BNP PARIBAS;7 cours Rene Reille, 81200  Mazamet;81200;43,489776945639;2,3754350416713;Société Générale;1
AGENCE CASTRES - BNP PARIBAS;4 place Jean Jaures, 81100  Castres;81100;43,605643552948;2,2422004610175;Société Générale;1
AGENCE REVEL - BNP PARIBAS;13 rue De Vaure, 31250  Revel;31250;43,459200284548;2,0037911951065;Société Générale;1
AGENCE CARCASSONNE PLANETO - BNP PARIBAS;zone commerciale Planete Nord Ferraudiere, 11000  Carcassonne;11000;43,200824938683;2,313492632402;Société Générale;1
AGENCE GRAULHET - BNP PARIBAS;8 avenue Du Marechal Juin, 81300  Graulhet;81300;43,760342459308;1,9688065881436;Société Générale;1
AGENCE CASTELNAUDARY - BNP PARIBAS;2 rue Jean Baptiste De Maille, 11400  Castelnaudary;11400;43,318160314534;1,9523399380225;Société Générale;1
AGENCE ALBI - BNP PARIBAS;3-5 Lices Jean Moulin, 81000  Albi;81000;43,926188041159;2,148615135582;Société Générale;1
AGENCE LEZIGNAN CORBIERES - BNP PARIBAS;3 Avenue Du President Wilson, 11200  Lezignan-Corbieres;11200;43,2010452;2,7600083;Société Générale;1
AGENCE LAVAUR - BNP PARIBAS;44 Grand'Rue, 81500  Lavaur;81500;43,698889601575;1,8156820739052;Société Générale;1
Cash Services - Albi 114 AVENUE CHARLES DE GAULLE;114 AVENUE CHARLES DE GAULLE, 81000  Albi;81000;43,908408;1,916478;Société Générale;1
AGENCE GAILLAC - BNP PARIBAS;4 avenue Jean Calvet, 81600  Gaillac;81600;43,899601797048;1,8991179229727;Société Générale;1
Cash Services - Limoux 22 RUE JEAN JAURES;22 RUE JEAN JAURES, 11300  Limoux;11300;43,054884;2,216909;Société Générale;1
AGENCE LIMOUX - BNP PARIBAS;2 place Du General Leclerc, 11300  Limoux;11300;43,053692014674;2,2165075879051;Société Générale;1
AGENCE VILLEFRANCHE DE LAURAGAIS - BNP PARIBAS;159 Rue De La Republique, 31290  Villefranche-De-Lauragais;31290;43,4000379;1,7152429;Société Générale;1
AGENCE NARBONNE - BNP PARIBAS;50 rue Jean Jaures, 11100  Narbonne;11100;43,18478;3,0016118;Société Générale;1
Cash Services - Lignan Sur Orb CH DEPARTEMENTAL 19;CH DEPARTEMENTAL 19, 34490  Lignan Sur Orb;34490;43,383178;3,171889;Société Générale;1
Cash Services - Narbonne 36 AVENUE ANDRE MECLE;36 AVENUE ANDRE MECLE, 11100  Narbonne;11100;43,177684;3,022877;Société Générale;1
AGENCE BEZIERS - BNP PARIBAS;34 allée Paul Riquet, 34500  Beziers;34500;43,342554598341;3,2166048321077;Société Générale;1
AGENCE LABEGE - BNP PARIBAS;route De Baziege, Centre Commercial De L Autan, 31670  Labege;31670;43,5307955;1,5346766;Société Générale;1
AGENCE SAINT ORENS DE GAMEVILLE - BNP PARIBAS;30 avenue De Gameville, 31650  St Orens De Gameville;31650;43,5535154;1,5327597;Société Générale;1
AGENCE QUINT FONSEGRIVES - BNP PARIBAS;16 route De Castres, 31130  Quint Fonsegrives;31130;43,585570101769;1,5263912187602;Société Générale;1
Cash Services - Beziers 2 RUE VALENTIN HAUY;2 RUE VALENTIN HAUY, 34500  Beziers;34500;43,339718;3,254355;Société Générale;1
AGENCE CASTANET TOLOSAN - BNP PARIBAS;27 avenue De Toulouse, 31320  Castanet-Tolosan;31320;43,5167901;1,4982406;Société Générale;1
AGENCE SAINT JEAN - BNP PARIBAS;place Francois Mitterrand, 31240  Saint Jean;31240;43,66523010959;1,505840725795;Société Générale;1
AGENCE BALMA - BNP PARIBAS;1 avenue De Toulouse, Residence Les Caraibes, 31130  Balma;31130;43,609838333809;1,4956815911949;Société Générale;1
AGENCE TOULOUSE PLACE L ORMEAU - BNP PARIBAS;2 place De L Ormeau, 31000  Toulouse;31000;43,579412629122;1,4831553040037;Société Générale;1
AGENCE L UNION - BNP PARIBAS;Lotissement Saint Caprais, Centre Commercial, 31240  L Union;31240;43,655310261397;1,4785005055226;Société Générale;1
AGENCE RAMONVILLE RANGUEIL - BNP PARIBAS;214 route De Narbonne, 31400  Toulouse;31400;43,553682743848;1,4683688704763;Société Générale;1
Cash Services - Toulouse 13 RUE DU GENERAL BARES;13 RUE DU GENERAL BARES, 31400  Toulouse;31400;43,574878;1,462613;Société Générale;1
Cash Services - Toulouse 64 RUE BENJAMIN BAILLAUD;64 RUE BENJAMIN BAILLAUD, 31500  Toulouse;31500;43,617704;1,46549;Société Générale;1
AGENCE TOULOUSE CAMILLE PUJOL - BNP PARIBAS;62 avenue Camille Pujol, 31000  Toulouse;31000;43,600667808865;1,4628730030421;Société Générale;1
Cash Services - Toulouse 141 RUE DU FAUBOURG BONNEFOY;141 RUE DU FAUBOURG BONNEFOY, 31500  Toulouse;31500;43,621691;1,458005;Société Générale;1
AGENCE TOULOUSE BONNEFOY - BNP PARIBAS;55 rue Du Faubourg Bonnefoy, 31000  Toulouse;31000;43,618370126581;1,4555800627568;Société Générale;1
AGENCE TOULOUSE FRANCOIS VERDIER - BNP PARIBAS;9 boulevard Lazare Carnot, 31000  Toulouse;31000;43,601016193691;1,451529688323;Société Générale;1
Cash Services - Toulouse 44 AVENUE DE L URSS;44 AVENUE DE L URSS, 31400  Toulouse;31400;43,581541;1,449302;Société Générale;1
AGENCE TOULOUSE SAINT AGNE - BNP PARIBAS;49 avenue De L Urss, 31000  Toulouse;31000;43,581244647068;1,4489346834671;Société Générale;1
AGENCE TOULOUSE JEAN JAURES - BNP PARIBAS;4-6 boulevard De Strasbourg, 31000  Toulouse;31000;43,6064701;1,4484342;Société Générale;1
AGENCE TOULOUSE INTERNATIONAL - BNP PARIBAS;4-6 Boulevard De Strasbourg, 31000  Toulouse;31000;43,606365222653;1,4484234711639;Société Générale;1
AGENCE SERIGNAN - BNP PARIBAS;route De Valras, 34410  Serignan;34410;43,269140700965;3,2819919058045;Société Générale;1
AGENCE TOULOUSE ESQUIROL - BNP PARIBAS;22 rue De Metz, 31000  Toulouse;31000;43,60008094434;1,4429632048304;Société Générale;1
Cash Services - Toulouse 9 PLACE SAINT PIERRE;9 PLACE SAINT PIERRE, 31000  Toulouse;31000;43,603921;1,435855;Société Générale;1
Cash Services - Toulouse 310 AVENUE DE MURET;310 AVENUE DE MURET, 31300  Toulouse;31300;43,592175;1,434292;Société Générale;1
AGENCE TOULOUSE COMPANS CAFFARELLI - BNP PARIBAS;35 boulevard Lascrosses, 31000  Toulouse;31000;43,609620953743;1,4332545116395;Société Générale;1
Cash Services - Auterive 30 RUE JEAN JAURES;30 RUE JEAN JAURES, 31190  Auterive;31190;43,350219;1,472432;Société Générale;1
AGENCE TOULOUSE SAINT CYPRIEN - BNP PARIBAS;14 place Interieure Saint Cyprien, 31300  Toulouse;31300;43,598222513255;1,4313158679661;Société Générale;1
AGENCE TOULOUSE BARRIERE DE PARIS - BNP PARIBAS;146 boulevard Pierre Et Marie Curie, 31200  Toulouse;31200;43,626928397644;1,4344595251312;Société Générale;1
AGENCE AUTERIVE - BNP PARIBAS;22 route De Toulouse, 31190  Auterive;31190;43,353608842796;1,4692833376225;Société Générale;1
AGENCE TOULOUSE ARENES - BNP PARIBAS;35 avenue De Lombez, 31300  Toulouse;31300;43,595548008761;1,4190380246418;Société Générale;1
AGENCE SAINT ALBAN - BNP PARIBAS;2 avenue De Fronton, 31140  St Alban;31140;43,6790907;1,4229849;Société Générale;1
Cash Services - Portet Sur Garonne 11 PLACE DE LA REPUBLIQUE;11 PLACE DE LA REPUBLIQUE, 31120  Portet Sur Garonne;31120;43,522827;1,407693;Société Générale;1
AGENCE PAMIERS - BNP PARIBAS;2 route De Foix, 09100  Pamiers;9100;43,104803762987;1,6196608391692;Société Générale;1
Cash Services - Portet Sur Garonne 1 AVENUE DE L ENCLOS;1 AVENUE DE L ENCLOS, 31120  Portet Sur Garonne;31120;43,53364;1,398346;Société Générale;1
AGENCE MILLAU - BNP PARIBAS;2 avenue Alfred Merle, 12100  Millau;12100;44,101121159414;3,0772935035384;Société Générale;1
AGENCE BLAGNAC - BNP PARIBAS;1 place Jean Louis Puig, 31700  Blagnac;31700;43,634411430298;1,3972879822784;Société Générale;1
Cash Services - Bruguieres 31 AVENUE DE TOULOUSE;31 AVENUE DE TOULOUSE, 31150  Bruguieres;31150;43,725291;1,411279;Société Générale;1
AGENCE CLERMONT L'HERAULT - BNP PARIBAS;Le Clos De La Madeleine, Zac La Madeleine, 34800  Clermont L Herault;34800;43,623446734037;3,4371982797622;Société Générale;1
Cash Services - Blagnac 1 AVENUE GEORGES BRASSENS;1 AVENUE GEORGES BRASSENS, 31700  Blagnac;31700;43,646854;1,368529;Société Générale;1
AGENCE TOURNEFEUILLE - BNP PARIBAS;99 rue Gaston Doumergue, 31170  Tournefeuille;31170;43,584351302022;1,3469874113596;Société Générale;1
AGENCE CUGNAUX - BNP PARIBAS;6 place De L Eglise, 31270  Cugnaux;31270;43,537201124529;1,3443446227539;Société Générale;1
AGENCE COLOMIERS - BNP PARIBAS;11 place De La Bascule, 31770  Colomiers;31770;43,608031559044;1,3393268918276;Société Générale;1
Cash Services - Vias CAMPING LE MEDITERR;CAMPING LE MEDITERR, 34450  Vias;34450;43,314086;3,418953;Société Générale;1
Cash Services - Colomiers PLACE D OCCITANIE;PLACE D OCCITANIE, 31770  Colomiers;31770;43,611553;1,335029;Société Générale;1
AGENCE MURET - BNP PARIBAS;4 place Mercadieu, 31600  Muret;31600;43,460754155402;1,3257607610815;Société Générale;1
AGENCE FRONTON - BNP PARIBAS;7-9 rue De La Republique, 31620  Fronton;31620;43,840774391561;1,3886954485793;Société Générale;1
AGENCE MONDONVILLE-CORNEBARRIEU - BNP PARIBAS;4 chemin De La Plane, Mandillet Cc Le Village Commercant, 31700  Cornebarrieu;31700;43,660545478726;1,3071051957008;Société Générale;1
Cash Services - Plaisance Du Touch 43 AVENUE DES PYRENEES;43 AVENUE DES PYRENEES, 31830  Plaisance Du Touch;31830;43,56489;1,294231;Société Générale;1
AGENCE RODEZ - BNP PARIBAS;2 avenue Jean Monnet, Le Vinci Ii Bat C, 12000  Rodez;12000;44,357132812307;2,5598864056002;Société Générale;1
AGENCE PIBRAC - BNP PARIBAS;rue Principale, Centre Commercial Sainte Germaine, 31820  Pibrac;31820;43,617562982306;1,2806656744348;Société Générale;1
AGENCE AGDE - BNP PARIBAS;17 boulevard Du Soleil, 34300  Agde;34300;43,30591004727;3,4817863463325;Société Générale;1
Cash Services - Agde 1 BOULEVARD JEAN MONNET;1 BOULEVARD JEAN MONNET, 34300  Agde;34300;43,303183;3,48467;Société Générale;1
AGENCE FOIX - BNP PARIBAS;53 cours Gabriel Faure, 09000  Foix;9000;42,963706685992;1,6048261662704;Société Générale;1
AGENCE GRENADE - BNP PARIBAS;6 rue Gambetta, 31330  Grenade;31330;43,770586857226;1,294437805858;Société Générale;1
AGENCE VILLEFRANCHE DE ROUERGUE - BNP PARIBAS;29 Rue De La Republique, 12200  Villefranche-De-Rouergue;12200;44,3508082;2,0373743;Société Générale;1
Cash Services - Leguevin 1 PLACE DE LA LIBERTE;1 PLACE DE LA LIBERTE, 31490  Leguevin;31490;43,599877;1,233438;Société Générale;1
AGENCE FONSORBES - BNP PARIBAS;2134 route De Tarbes, 31470  Fonsorbes;31470;43,535309155017;1,2294160371813;Société Générale;1
AGENCE CAUSSADE - BNP PARIBAS;2 place De La Liberation, 82300  Caussade;82300;44,162418717174;1,5382103153443;Société Générale;1
Cash Services - Caussade 33 BOULEVARD LEONCE GRANIE;33 BOULEVARD LEONCE GRANIE, 82300  Caussade;82300;44,161265;1,535968;Société Générale;1
AGENCE MEZE - BNP PARIBAS;16 route De Montpellier, 34140  Meze;34140;43,428119773908;3,6064277939568;Société Générale;1
AGENCE MONTAUBAN AVENUE DE PARIS - BNP PARIBAS;495 avenue De Paris, 82000  Montauban;82000;44,033772604695;1,3750606570892;Société Générale;1
AGENCE MONTAUBAN - BNP PARIBAS;60 rue De La Republique, 82000  Montauban;82000;44,017348209893;1,3529681087573;Société Générale;1
Cash Services - Le Barcares 11 BOULEVARD DE LA COTE VERMEILLE;11 BOULEVARD DE LA COTE VERMEILLE, 66420  Le Barcares;66420;42,785978;3,037438;Société Générale;1
AGENCE SAINT ESTEVE - BNP PARIBAS;17 avenue De La Mirande, 66240  St Esteve;66240;42,7137131;2,8525971;Société Générale;1
Cash Services - Tarascon Sur Ariege 22 RUE DE LA REPUBLIQUE;22 RUE DE LA REPUBLIQUE, 09400  Tarascon Sur Ariege;9400;42,848565;1,60483;Société Générale;1
AGENCE PERPIGNAN CATALOGNE - BNP PARIBAS;48 boulevard Clemenceau, 66000  Perpignan;66000;42,6995346;2,8885266;Société Générale;1
AGENCE PRADES - BNP PARIBAS;167 avenue Du General De Gaulle, 66500  Prades;66500;42,616148605965;2,4222612190341;Société Générale;1
Cash Services - Ste Marie La Mer COMPLEXE OMEGA;COMPLEXE OMEGA, 66470  Ste Marie La Mer;66470;42,728388;3,01473;Société Générale;1
AGENCE PERPIGNAN KENNEDY - BNP PARIBAS;15 boulevard Kennedy, 66000  Perpignan;66000;42,689118546817;2,9039970602619;Société Générale;1
Cash Services - Cabestany 1 CHEMIN DE SAINT GAUDERIQUE;1 CHEMIN DE SAINT GAUDERIQUE, 66330  Cabestany;66330;42,686046;2,918966;Société Générale;1
AGENCE CANOHES MAS GAFFARD - BNP PARIBAS;Mas Gaffard, Centre Commercial Intermarche, 66680  Canohes;66680;42,663620204606;2,8448076829799;Société Générale;1
AGENCE SETE - BNP PARIBAS;14 rue Du 8 Mai 1945, 34200  Sete;34200;43,405024549229;3,6953597767509;Société Générale;1
AGENCE CABESTANY - BNP PARIBAS;avenue Du 19 Mars, 66330  Cabestany;66330;42,680538775206;2,934330413133;Société Générale;1
AGENCE L'ISLE JOURDAIN - BNP PARIBAS;29 Boulevard Carnot, 32600  L'Isle-Jourdain;32600;43,6124426;1,0820768;Société Générale;1
AGENCE CANET EN ROUSSILLON-PLAISANCE - BNP PARIBAS;rue Marco Polo, 66140  Canet En Roussillon;66140;42,703125001738;3,0223663768975;Société Générale;1
AGENCE FRONTIGNAN - BNP PARIBAS;7 place Jean Jaures, 34110  Frontignan;34110;43,445550667084;3,7574784554888;Société Générale;1
AGENCE ESPALION - BNP PARIBAS;33 boulevard Joseph Poulenc, 12500  Espalion;12500;44,521020848768;2,7619629846557;Société Générale;1
AGENCE GANGES - BNP PARIBAS;12 rue Frederic Mistral, 34190  Ganges;34190;43,934585873818;3,7088117196433;Société Générale;1
AGENCE JUVIGNAC - BNP PARIBAS;route De Saint Georges, Centre Commercial, 34990  Juvignac;34990;43,612750532298;3,8078441389007;Société Générale;1
AGENCE SAINT GELY DU FESC - BNP PARIBAS;60 rue De La Tour, Zac Des Verries, 34980  Saint Gely Du Fesc;34980;43,675679251694;3,8167661049998;Société Générale;1
AGENCE MONTPELLIER CELLENEUVE - BNP PARIBAS;66 route De Lodeve, 34000  Montpellier;34000;43,6151159;3,8254031;Société Générale;1
AGENCE SAINT JEAN DE VEDAS - BNP PARIBAS;24 Avenue De La Liberation, 34430  Saint-Jean-De-Vedas;34430;43,5757165;3,8290673;Société Générale;1
Cash Services - Elne 19 BOULEVARD JACQUES ALBERT;19 BOULEVARD JACQUES ALBERT, 66200  Elne;66200;42,606622;2,976715;Société Générale;1
AGENCE ELNE - BNP PARIBAS;22 boulevard Voltaire, 66200  Elne;66200;42,6011092;2,9721793;Société Générale;1
AGENCE CASTELSARRASIN - BNP PARIBAS;1 place De La Liberte, 82100  Castelsarrasin;82100;44,0394429;1,1067365;Société Générale;1
AGENCE MONTPELLIER CROIX D'ARGENT - BNP PARIBAS;64 avenue De Toulouse, 34000  Montpellier;34000;43,597571258957;3,8641986015982;Société Générale;1
AGENCE MONTPELLIER UNIVERSITE - BNP PARIBAS;12 avenue Du Professeur Grasset, 34000  Montpellier;34000;43,622335352876;3,8684292159921;Société Générale;1
AGENCE MONTPELLIER OPERA - BNP PARIBAS;8 Rue Maguelone, 34000  Montpellier;34000;43,6065976;3,8797493;Société Générale;1
AGENCE MONTPELLIER COMEDIE - BNP PARIBAS;8 rue Maguelone, 34000  Montpellier;34000;43,606590910838;3,8797903061516;Société Générale;1
AGENCE LE BOULOU - BNP PARIBAS;1 avenue De Lattre De Tassigny, 66160  Le Boulou;66160;42,524888545875;2,8315083490738;Société Générale;1
Cash Services - Montpellier 255 RUE DE L ACROPOLE;255 RUE DE L ACROPOLE, 34967  Montpellier;34967;43,608599;3,892456;Société Générale;1
AGENCE MONTPELLIER PORT MARIANNE - BNP PARIBAS;53 place Thermidor, 34000  Montpellier;34000;43,601566516167;3,8984502624962;Société Générale;1
Cash Services - Montpellier PLACE ERNEST GRANIER;PLACE ERNEST GRANIER, 34000  Montpellier;34000;43,601546;3,900553;Société Générale;1
Cash Services - St Andre RUE NATIONALE;RUE NATIONALE, 66690  St Andre;66690;42,551699;2,981556;Société Générale;1
AGENCE LATTES - BNP PARIBAS;rond point De L Europe, Les Arcades Jacques Coeur, 34970  Lattes;34970;43,571898026761;3,905848682209;Société Générale;1
AGENCE FIGEAC - BNP PARIBAS;22 boulevard Dr Juskiewenski, 46100  Figeac;46100;44,608861587902;2,0317077757558;Société Générale;1
AGENCE JACOU - BNP PARIBAS;20 rue Louis Breguet, Za Cartairade Quartier Clement Ader, 34830  Jacou;34830;43,659274437741;3,9043902251312;Société Générale;1
AGENCE CERET - BNP PARIBAS;66 rue Saint Ferreol, 66400  Ceret;66400;42,488230566853;2,747654066425;Société Générale;1
AGENCE ARGELES SUR MER VILLE - BNP PARIBAS;impasse Des Sarcelles, 66700  Argeles Sur Mer;66700;42,549770824093;3,0125630376206;Société Générale;1
AGENCE CASTELNAU LE LEZ - BNP PARIBAS;1689 Avenue De L'europe, 34170  Castelnau-Le-Lez;34170;43,6330501;3,9156424;Société Générale;1
AGENCE MOISSAC - BNP PARIBAS;3-4 place Des Recollets, 82200  Moissac;82200;44,103138808731;1,0856249835713;Société Générale;1
Cash Services - Moissac 12 PLACE DES RECOLLETS;12 PLACE DES RECOLLETS, 82200  Moissac;82200;44,103534;1,084959;Société Générale;1
AGENCE PEROLS - BNP PARIBAS;avenue De Bir Hakeim, 34470  Perols;34470;43,571504108741;3,9428224490738;Société Générale;1
Cash Services - Perols ROUTE DE LA FOIRE;ROUTE DE LA FOIRE, 34470  Perols;34470;43,57423;3,947687;Société Générale;1
AGENCE CAHORS - BNP PARIBAS;15 boulevard Gambetta, 46000  Cahors;46000;44,450984724107;1,4402873532955;Société Générale;1
Cash Services - St Aunes RN 113;RN 113, 34130  St Aunes;34130;43,654877;3,988572;Société Générale;1
AGENCE MAUGUIO - BNP PARIBAS;216 boulevard De La Republique, 34130  Mauguio;34130;43,6173536;4,0111077;Société Générale;1
AGENCE BOURG MADAME - BNP PARIBAS;66 avenue Porte De France, 66760  Bourg Madame;66760;42,433860219913;1,9412727189072;Société Générale;1
Cash Services - Mudaison FAUBOURG DES AMANDIERS;FAUBOURG DES AMANDIERS, 34130  Mudaison;34130;43,646165;4,040846;Société Générale;1
Cash Services - Lansargues PLACE DE L HORLOGE;PLACE DE L HORLOGE, 34130  Lansargues;34130;43,651935;4,072532;Société Générale;1
AGENCE LA GRANDE MOTTE - BNP PARIBAS;232 Avenue De L'europe, Immeuble Le Grand Voilier, 34280  La Grande-Motte;34280;43,5575123;4,0905945;Société Générale;1
AGENCE SOMMIERES - BNP PARIBAS;4 impasse De La Malautiere, La Croix Des Malades, 30250  Sommieres;30250;43,780775042453;4,0796928030754;Société Générale;1
Cash Services - St Just AVENUE GABRIEL PERI;AVENUE GABRIEL PERI, 34400  St Just;34400;43,657803;4,114544;Société Générale;1
AGENCE MENDE - BNP PARIBAS;10 boulevard Du Soubeyran, 48000  Mende;48000;44,516846678985;3,500632483565;Société Générale;1
AGENCE LE GRAU DU ROI - BNP PARIBAS;17 Quai Colbert, 30240  Le Grau-Du-Roi;30240;43,5363528;4,1360663;Société Générale;1
AGENCE LUNEL - BNP PARIBAS;86 place De La Republique, 34400  Lunel;34400;43,676027504092;4,1323520123032;Société Générale;1
AGENCE FLEURANCE - BNP PARIBAS;29 place De La Republique, 32500  Fleurance;32500;43,849170350045;0,66363314195382;Société Générale;1
AGENCE AIGUES MORTES - BNP PARIBAS;1 Boulevard Diderot, 30220  Aigues-Mortes;30220;43,5681025;4,1917597;Société Générale;1
AGENCE SAINT GAUDENS - BNP PARIBAS;27 Rue De La Republique, 31800  Saint-Gaudens;31800;43,1083362;0,7233259;Société Générale;1
AGENCE AUCH - BNP PARIBAS;3 place De Verdun, 32000  Auch;32000;43,648446112955;0,59277747313286;Société Générale;1
AGENCE ALES MAS D'HOURS - BNP PARIBAS;1341 quai Du Mas D Hours, Rocade Sud, 30100  Ales;30100;44,109165661857;4,0980392504316;Société Générale;1
AGENCE CAVEIRAC - BNP PARIBAS;1 rue Des Rolliers, 30820  Caveirac;30820;43,82232696022;4,2683483678995;Société Générale;1
AGENCE GOURDON - BNP PARIBAS;49 boulevard Des Martyrs, 46300  Gourdon;46300;44,73747007159;1,3841865436882;Société Générale;1
Cash Services - Nimes PLACE DU PROFESSEUR ROBERT DEBRE;PLACE DU PROFESSEUR ROBERT DEBRE, 30900  Nimes;30900;43,823862;4,32627;Société Générale;1
Cash Services - Nimes 51 ROUTE DE ROUQUAIROL;51 ROUTE DE ROUQUAIROL, BP 5003, 30903  Nimes;30903;43,814244;4,333827;Société Générale;1
AGENCE BIARS SUR CERE - BNP PARIBAS;49 rue De La Republique, 46130  Biars Sur Cere;46130;44,927658928891;1,8460524131374;Société Générale;1
Cash Services - Nimes 84 B AVENUE JEAN JAURES;84 B AVENUE JEAN JAURES, 30900  Nimes;30900;43,828418;4,35252;Société Générale;1
AGENCE NIMES VICTOR HUGO - BNP PARIBAS;15-17 boulevard Victor Hugo, 30000  Nimes;30000;43,8369857;4,3560623;Société Générale;1
AGENCE NIMES INTERNATIONAL - BNP PARIBAS;15 Boulevard Victor Hugo, 30000  Nimes;30000;43,8369857;4,3560623;Société Générale;1
AGENCE NIMES MAS CARBONNEL - BNP PARIBAS;Rue San Lucar, 30000  Nimes;30000;43,822739652915;4,3634782148995;Société Générale;1
AGENCE MIRANDE - BNP PARIBAS;3 Place D'astarac, 32300  Mirande;32300;43,514406468027;0,40459321530952;Société Générale;1
Cash Services - Souillac 24 BOULEVARD LOUIS JEAN MALVY;24 BOULEVARD LOUIS JEAN MALVY, 46200  Souillac;46200;44,89487;1,479549;Société Générale;1
Cash Services - Uzes 903 ROUTE DE NIMES;903 ROUTE DE NIMES, 30700  Uzes;30700;44,000574;4,415573;Société Générale;1
AGENCE CONDOM - BNP PARIBAS;place Saint Pierre, 32100  Condom;32100;43,957499652157;0,37338572328031;Société Générale;1
AGENCE UZES - BNP PARIBAS;2 boulevard Des Allies, 30700  Uzes;30700;44,011240240049;4,4176467624002;Société Générale;1
AGENCE BAGNERES DE LUCHON - BNP PARIBAS;14 allée D'Etigny, 31110  Bagneres-De-Luchon;31110;42,789496617169;0,59173149080736;Société Générale;1
AGENCE LANNEMEZAN - BNP PARIBAS;rue Pasteur / Angle Rue Diderot, 65300  Lannemezan;65300;43,124206616968;0,38299314480934;Société Générale;1
AGENCE VIC FEZENSAC - BNP PARIBAS;1 Cours Delom, 32190  Vic-Fezensac;32190;43,7583316;0,3032865;Société Générale;1
Cash Services - Beaucaire ZAC DES MILLIAIRES;ZAC DES MILLIAIRES, 30300  Beaucaire;30300;43,815365;4,616041;Société Générale;1
AGENCE BEAUCAIRE - BNP PARIBAS;34 quai General De Gaulle, 30300  Beaucaire;30300;43,805367291859;4,6472246319119;Société Générale;1
AGENCE EAUZE - BNP PARIBAS;14-16 Boulevard Charles De Gaulle, 32800  Eauze;32800;43,8597751;0,0996733;Société Générale;1
AGENCE BAGNOLS SUR CEZE - BNP PARIBAS;11 Place Jean Jaures, 30200  Bagnols-Sur-Ceze;30200;44,165281;4,620077;Société Générale;1
AGENCE BAGNERES DE BIGORRE - BNP PARIBAS;9 Bis Allee Des Coustous, 65200  Bagneres-De-Bigorre;65200;43,0638369;0,149956;Société Générale;1
Cash Services - Bagneres De Bigorre 19 ALLEE DES COUSTOUS;19 ALLEE DES COUSTOUS, 65200  Bagneres De Bigorre;65200;43,064339;0,149616;Société Générale;1
AGENCE TARBES - BNP PARIBAS;77 rue Du Marechal Foch, 65000  Tarbes;65000;43,231949584797;0,078768979762231;Société Générale;1
Cash Services - Tarbes 24 AVENUE ALSACE LORRAINE;24 AVENUE ALSACE LORRAINE, 65000  Tarbes;65000;43,24468;0,073534;Société Générale;1
AGENCE LES ANGLES - BNP PARIBAS;avenue De La 2Eme Db, 30133  Les Angles;30133;43,958728330273;4,7677902353264;Société Générale;1
Cash Services - Pont St Esprit AVENUE GASTON DOUMERGUE;AVENUE GASTON DOUMERGUE, 30130  Pont St Esprit;30130;44,254773;4,645743;Société Générale;1
Cash Services - Villeneuve Les Avignon 98 AVENUE DU GENERAL LECLERC;98 AVENUE DU GENERAL LECLERC, 30400  Villeneuve Les Avignon;30400;43,957273;4,783127;Société Générale;1
AGENCE LOURDES - BNP PARIBAS;2 place De L'Eglise, 65100  Lourdes;65100;43,096343152201;-0,04597660129275;Société Générale;1
Cash Services - Argeles Gazost 19 RUE DU BOURG NEUF;19 RUE DU BOURG NEUF, 65400  Argeles Gazost;65400;43,006629;-0,101277;Société Générale;1
Cash Services - Ancenis St Gereon 131 RUE DES GRANDS CHAMPS;131 RUE DES GRANDS CHAMPS, ANCENIS, 44150  Ancenis St Gereon;44150;47,371919;-1,180908;Société Générale;1
AGENCE ANCENIS - BNP PARIBAS;283 avenue Francis Robert, 44150  Ancenis;44150;47,371799790787;-1,1791312435165;Société Générale;1
Cash Services - Thouare Sur Loire 1 PLACE DE LA REPUBLIQUE;1 PLACE DE LA REPUBLIQUE, 44470  Thouare Sur Loire;44470;47,266636;-1,440822;Société Générale;1
