nom,adresse,code_postal,latitude,longitude,region_source
ETAMPES,"13, rue Louis Moreau, nan, ETAMPES",91150,,,nan
CLAMART,"172, Avenue Jean Jaurès, nan, CLAMART",92140,,,nan
MASSY,"1, rue des Canadiens, nan, MASSY",91300,,,nan
CORBEIL ESSONNES,"6, pl Léon Cassé, nan, CORBEIL ESSONNES",91100,,,nan
SAVIGNY SUR ORGE,"113-117, bd Aristide Briand, nan, SAVIGNY SUR ORGE",91600,,,nan
RIS ORANGIS,"40, Avenue de la Libération, nan, RIS ORANGIS",91130,,,nan
LA FERTE ALAIS,"6 bis, rue Eugène Millet, nan, LA FERTE ALAIS",91590,,,nan
PARIS ARAGO,"45, bd Arago, nan, PARIS 13",75013,,,nan
DRAVEIL,"194, boulevard Henri Barbusse, nan, DRAVEIL",91210,,,nan
VITRY SUR SEINE STALINGRAD,"28, Avenue Eugène Pelletan, nan, VITRY SUR SEINE",94400,,,nan
BALLANCOURT,"1, pl Henri Vautravers, nan, BALLANCOURT",91610,,,nan
LIMOURS,"Ctre Cial des Arcades, nan, LIMOURS",91470,,,nan
MONTROUGE REPUBLIQUE,"154 bis, Avenue de la République, nan, MONTROUGE",92120,,,nan
ETRECHY,"13, Grande Rue, nan, ETRECHY",91580,,,nan
VIRY CHATILLON,"12, rue Alexandre Dumas, nan, VIRY CHATILLON",91170,,,nan
BRETIGNY SUR ORGE,"15, rue de la Paix, nan, BRETIGNY SUR ORGE",91220,,,nan
EVRY,"92, allée des Champs Elysées, nan, EVRY CEDEX",91042,,,nan
MONTGERON,"96-98, Avenue de la République, nan, MONTGERON",91230,,,nan
PARIS ST MARCEL,"42, bd Saint Marcel, nan, PARIS 05",75005,,,nan
PARIS PTE DE VERSAILLES,"403 bis, rue de Vaugirard, nan, PARIS 15",75015,,,nan
ST MICHEL SUR ORGE,"28, rue de Montlhéry, nan, ST MICHEL SUR ORGE",91240,,,nan
ISSY MOULINEAUX CTRE AFF. HAUTS DE SEINE,"7, rue Auguste Gervais, nan, ISSY LES MOULINEAUX",92130,,,nan
BAGNEUX Centre,"3, pl de la République, nan, BAGNEUX",92220,,,nan
QUINCY SOUS SENART,"21, rue de Brunoy, nan, QUINCY SOUS SENART",91480,,,nan
GRIGNY,"62, rte de Corbeil, nan, GRIGNY",91350,,,nan
PARIS PASTEUR,"164, rue de Vaugirard, nan, PARIS 15",75015,,,nan
ORLY,"Ave des Martyrs de Chateaubriand, nan, ORLY",94310,,,nan
PARIS RENNES CENTRE D'AFFAIRES,"1, rue Coetlogon, nan, PARIS",75006,,,nan
PARIS DIDEROT,"80, Avenue de France, nan, PARIS",75013,,,nan
CENTRE D'AFFAIRES PARIS RIVE GAUCHE,"80, boulevard Auguste Blanqui, nan, PARIS CEDEX 13",75013,,,nan
SOISY SUR SEINE,"9, rue Galignani, nan, SOISY SUR SEINE",91450,,,nan
PARIS JEAN JAURES,"3, Avenue Jean Jaurès, nan, PARIS 19",75019,,,nan
PARIS MARCADET,"86, bd Barbès, nan, PARIS",75018,,,nan
AUBERVILLIERS,"3, Avenue de la République, nan, AUBERVILLIERS",93300,,,nan
PANTIN,"55, Avenue Jean Lolive, nan, PANTIN",93500,,,nan
ST OUEN,"19-23, Avenue Gabriel Péri, nan, ST OUEN",93400,,,nan
ARGENTEUIL,"57, Avenue Gabriel Péri, nan, ARGENTEUIL",95100,,,nan
LA COURNEUVE,"48, Avenue Paul Vaillant Couturier, nan, LA COURNEUVE",93120,,,nan
NOISY LE SEC,"1, rue des Bergeries, nan, NOISY LE SEC",93130,,,nan
ST OUEN L'AUMONE,"2, pl Pierre Godet, nan, ST OUEN L'AUMONE",95310,,,nan
PONTOISE,"2, rue de l'Hôtel Dieu, nan, PONTOISE",95300,,,nan
DRANCY BARBUSSE,"98 av Henri Barbusse, nan, DRANCY",93700,,,nan
ERMONT,"33, rue de la Halte, nan, ERMONT",95120,,,nan
MONTMORENCY,"3 Place Roger LEVANNEUR, nan, MONTMORENCY",95160,,,nan
LE BLANC MESNIL,"16-20, Avenue Henri Barbusse, nan, LE BLANC MESNIL",93150,,,nan
PONT STE MAXENCE,"4, rue Perronet, nan, PONT STE MAXENCE",60700,,,nan
CERGY PREFECTURE,"4, mail des Cerclades, nan, CERGY",95000,,,nan
ST MAXIMIN,"entrée en face du Conforama, Ctre Cial CORA - RN 16, ST MAXIMIN",60740,,,nan
BONDY,"16-18, rue Auguste Polissard, nan, BONDY",93140,,,nan
ARNOUVILLE,"94-96, rue Jean Jaurès, nan, ARNOUVILLE",95400,,,nan
