nom,adresse,code_postal,latitude,longitude,region_source
DECIZE,"11 PLACE DU CHAMP DE FOIRE, nan, DECIZE",58300,46.830183,3.461867,BOURGOGNE - FRANCHE-COMTE
AUTUN CENTRE,"1 RUE DES CITES, nan, AUTUN",71400,46.953365,4.29896,BOURGOGNE - FRANCHE-COMTE
MONTCHANIN,"95 AVENUE DE LA REPUBLIQUE, nan, MONTCHANIN",71210,46.748813,4.46943,BOURGOGNE - FRANCHE-COMTE
DIGOIN,"21 RUE BARTOLI, nan, DIGOIN",71160,46.480186,3.980607,BOURGOGNE - FRANCHE-COMTE
MONTCEAU CENTRE,"RUE GASTON CREMIEUX, nan, MONTCEAU LES MINES",71300,46.677217,4.366196,BOURGOGNE - FRANCHE-COMTE
BAUME LES DAMES,"20 RUE DES GLYCINES, nan, BAUME LES DAMES",25110,47.34811,6.356623,BOURGOGNE - FRANCHE-COMTE
BANQUE PRIVEE,"18 AVENUE FRANCOISE GIROUD, nan, DIJON",21000,47.360589,5.053102,BOURGOGNE - FRANCHE-COMTE
SAINT APOLLINAIRE,"673 ROUTE DE GRAY, CENTRE COMMERCIAL, SAINT APOLLINAIRE",21850,47.33616,5.100396,BOURGOGNE - FRANCHE-COMTE
BESANCON SAINT FERJEUX,"112 RUE DE DOLE, nan, BESANCON",25000,47.23039,5.99345,BOURGOGNE - FRANCHE-COMTE
CHALON NORD,"9 RUE SABATIER, nan, CHALON SUR SAONE",71100,46.81492,4.857589,BOURGOGNE - FRANCHE-COMTE
CHATENOY LE ROYAL,"43 AVENUE CONDORCET, nan, CHATENOY LE ROYAL",71880,46.796889,4.811193,BOURGOGNE - FRANCHE-COMTE
BUXY,"RUE DU PUITS FEUILLOT, 2, BUXY",71390,46.712271,4.693669,BOURGOGNE - FRANCHE-COMTE
LOUHANS,"108 GRANDE RUE, nan, LOUHANS",71500,46.629486,5.224505,BOURGOGNE - FRANCHE-COMTE
SAINT MARCEL,"83 GRANDE RUE, nan, SAINT MARCEL",71380,46.774703,4.891924,BOURGOGNE - FRANCHE-COMTE
BESANCON CHATEAUFARINE,"RUE RENE CHAR, nan, BESANCON",25000,47.21789,5.95047,BOURGOGNE - FRANCHE-COMTE
QUINGEY,"PLACE DE L'HOTEL DE VILLE, nan, QUINGEY",25440,47.102084,5.883078,BOURGOGNE - FRANCHE-COMTE
SAINT VIT,"7 IMP. ANCIENNE GENDARMERIE, nan, ST-VIT",25410,47.182407,5.812292,BOURGOGNE - FRANCHE-COMTE
SAONE,"PLACE JEAN MOULIN, nan, SAONE",25660,47.223639,6.116766,BOURGOGNE - FRANCHE-COMTE
BESANCON PLACE DU MARCHE,"15 RUE DES BOUCHERIES, nan, BESANCON",25000,47.23989,6.02161,BOURGOGNE - FRANCHE-COMTE
SAINT FARGEAU,"20 RUE MAX PAUTRAT, nan, SAINT FARGEAU",89170,47.640041,3.070985,BOURGOGNE - FRANCHE-COMTE
AVALLON,"6 BIS RUE DE LYON, nan, AVALLON",89200,47.490274,3.910283,BOURGOGNE - FRANCHE-COMTE
MONETEAU,"1 ROUTE DE SEIGNELAY, nan, MONETEAU",89470,47.85089,3.57876,BOURGOGNE - FRANCHE-COMTE
TOUCY,"10-12 RUE PHILIPPE VERGER, nan, TOUCY",89130,47.734637,3.2939,BOURGOGNE - FRANCHE-COMTE
SAINT-GEORGES SUR BAULCHE,"CENTRE COMMERCIAL LA GUILLAUMEE, nan, SAINT GEORGES SUR BAULCHES",89000,47.801573,3.527704,BOURGOGNE - FRANCHE-COMTE
ECOLE VALENTIN,"4 RUE DE CHATILLON, nan, ECOLE VALENTIN",25480,47.279171,5.993487,BOURGOGNE - FRANCHE-COMTE
PONTARLIER REPUBLIQUE,"26 RUE DE LA REPUBLIQUE, nan, PONTARLIER",25300,46.903104,6.356365,BOURGOGNE - FRANCHE-COMTE
MOUTHE,"13 GRANDE RUE, nan, MOUTHE",25240,46.7098,6.191953,BOURGOGNE - FRANCHE-COMTE
MAICHE,"5 RUE DU MONT MIROIR, nan, MAICHE",25120,47.252492,6.804536,BOURGOGNE - FRANCHE-COMTE
SENS JEAN COUSIN,"2 BOULEVARD DU 14 JUILLET, nan, SENS",89100,48.194741,3.283699,BOURGOGNE - FRANCHE-COMTE
ORNANS,"79 RUE PIERRE VERNIER, nan, ORNANS",25290,47.105389,6.148545,BOURGOGNE - FRANCHE-COMTE
SAINT VALERIEN,"42 RUE DE LA REPUBLIQUE, nan, SAINT VALERIEN",89150,48.179248,3.093846,BOURGOGNE - FRANCHE-COMTE
AUDINCOURT,"60 GRANDE RUE, nan, AUDINCOURT",25400,47.482551,6.840195,BOURGOGNE - FRANCHE-COMTE
VALENTIGNEY,"6 RUE DES GLACES, nan, VALENTIGNEY",25700,47.46077,6.835237,BOURGOGNE - FRANCHE-COMTE
L'ISLE SUR LE DOUBS,"8 RUE DU MAGNY, nan, L'ISLE SUR LE DOUBS",25250,47.44831,6.583085,BOURGOGNE - FRANCHE-COMTE
DELLE,"5 RUE DES ECOLES, nan, DELLE",90100,47.506229,6.998543,BOURGOGNE - FRANCHE-COMTE
