Etablissement;Code_Guichet;Nom_Guichet;Rue;Complement_adresse;Ville;Code_Postal;Libellé_Marque;Horaires;Infos_Complementaires;Raison_Sociale;Url_site;Code_URA;ouverture_lundi;ouverture_mardi;ouverture_mercredi;ouverture_jeudi;ouverture_vendredi;ouverture_samedi;ouverture_dimanche;ouverture_lundi_matin;fermeture_lundi_matin;ouverture_lundi_apresmidi;fermeture_lundi_apresmidi;ouverture_mardi_matin;fermeture_mardi_matin;ouverture_mardi_apresmidi;fermeture_mardi_apresmidi;ouverture_mercredi_matin;fermeture_mercredi_matin;ouverture_mercredi_apresmidi;fermeture_mercredi_apresmidi;ouverture_jeudi_matin;fermeture_jeudi_matin;ouverture_jeudi_apresmidi;fermeture_jeudi_apresmidi;ouverture_vendredi_matin;fermeture_vendredi_matin;ouverture_vendredi_apresmidi;fermeture_vendredi_apresmidi;ouverture_samedi_matin;fermeture_samedi_matin;ouverture_samedi_apresmidi;fermeture_samedi_apresmidi;ouverture_dimanche_matin;fermeture_dimanche_matin;ouverture_dimanche_apresmidi;fermeture_dimanche_apresmidi;coordonnees_gps
17807;00075;PINSAGUEL;94, rte d'Andorre;Résidence Le Confluent - Bât B;PINSAGUEL;31120;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi, Mercredi et Vendredi de 13h30 à 17h35  Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00323;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.50729, 1.39051
18707;00144;ECQUEVILLY;45, rue de la République;ZAC Centre Village;ECQUEVILLY;78920;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;L'agence est ouverte uniquement sur RDV tous les après-midi;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00144;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.94883, 1.9213
18707;00645;CHAMBRAY LES TOURS;3/5, rue Thomas Edison;ZAC de la Vrillonnerie;CHAMBRAY LES TOURS;37170;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00645;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.33839, 0.70249
18707;00725;POITIERS LAFAYETTE;2, Avenue Lafayette;Ctre Cial Géant Casino;POITIERS;86000;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;L'agence est ouverte uniquement sur RDV tous les après-midis;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00725;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;46.57619, 0.37369
10107;00103;PARIS BD MONTMARTRE;15, bd Montmartre;;PARIS 02;75002;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.87173, 2.34148
10107;00105;PARIS REPUBLIQUE;41 bis, boulevard Voltaire;;PARIS 11;75011;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.86391, 2.36982
10107;00106;PARIS MENILMONTANT;72, Avenue de la République;;PARIS 11;75011;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.86451, 2.37835
10107;00108;PARIS ST LAZARE;1, rue du Havre;;PARIS 08;75008;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.87393, 2.32697
10107;00109;PARIS CHAMPERRET;15, Avenue Stéphane Mallarmé;;PARIS 17;75017;;Lu0000000000000000Ma0900130013451800Me0900130013451800Je1000130013451800Ve0900130013451800Sa0900130000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130013451800;Me0900130013451800;Je1000130013451800;Ve0900130013451800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0900;1300;1345;1800;0900;1300;1345;1800;1000;1300;1345;1800;0900;1300;1345;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.88608, 2.2925
10107;00111;PARIS LEDRU ROLLIN;111, Avenue Ledru Rollin;;PARIS 11;75011;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1015130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1015130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1015;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.85304, 2.37719
10107;00114;PARIS DAUMESNIL;250, Avenue Daumesnil;;PARIS 12;75012;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.83723, 2.40199
10107;00118;PARIS QUAI DE LA RAPEE;18, quai de la Rapée;;PARIS 12;75012;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.84457, 2.36928
10107;00121;PARIS VOLTAIRE LEON FROT;204, bd Voltaire;;PARIS 11;75011;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.86401, 2.36966
10107;00128;PARIS CHARENTON;239/241, rue de Charenton;;PARIS 12;75012;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.83729, 2.3912
10107;00130;PARIS KLEBER;82, Avenue Kléber;;PARIS 16;75016;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.86669, 2.28989
10107;00158;PARIS REUILLY DIDEROT;22, rue de Reuilly;;PARIS 12;75012;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.84726, 2.38693
10107;00168;PARIS MAUBEUGE;80, rue de Maubeuge;;PARIS 09;75009;;Lu0000000000000000Ma0900130013451800Me0900130013451800Je1000130013451800Ve0900130013451800Sa0900130000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130013451800;Me0900130013451800;Je1000130013451800;Ve0900130013451800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0900;1300;1345;1800;0900;1300;1345;1800;1000;1300;1345;1800;0900;1300;1345;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.87936, 2.34859
10107;00174;PARIS BEL AIR;31, rue du Rendez-Vous;;PARIS 12;75012;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.84483, 2.40537
10107;00179;PARIS NIEL;29 ter, rue Pierre Demours;;PARIS 17;75017;;Lu0000000000000000Ma0900130013451800Me0900130013451800Je1000130013451800Ve0900130013451800Sa0900130000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130013451800;Me0900130013451800;Je1000130013451800;Ve0900130013451800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0900;1300;1345;1800;0900;1300;1345;1800;1000;1300;1345;1800;0900;1300;1345;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.88145, 2.2949
10107;00181;PARIS LOUVRE;24, rue du Louvre;131, rue Saint Honoré;PARIS 01;75001;;Lu0900130014001800Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001700Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001800;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001700;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.86163, 2.34119
10107;00192;ST PIERRE;Pl Félix Boisson;Rue Bouillé;ST PIERRE;97250;;Lu0730124514001630Ma0730124514001630Me0715124500000000Je0730124515001645Ve0730124514001630Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0730124514001630;Ma0730124514001630;Me0715124500000000;Je0730124515001645;Ve0730124514001630;Sa0000000000000000;Di0000000000000000;0730;1245;1400;1630;0730;1245;1400;1630;0715;1245;0000;0000;0730;1245;1500;1645;0730;1245;1400;1630;0000;0000;0000;0000;0000;0000;0000;0000;14.7424, -61.17626
10107;00201;ALFORTVILLE;156, rue Paul Vaillant Couturier;;ALFORTVILLE;94140;;Lu0000000000000000Ma0900131514001800Me0900131514001800Je1000131514001800Ve0900131514001800Sa0900130014001600Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900131514001800;Me0900131514001800;Je1000131514001800;Ve0900131514001800;Sa0900130014001600;Di0000000000000000;0000;0000;0000;0000;0900;1315;1400;1800;0900;1315;1400;1800;1000;1315;1400;1800;0900;1315;1400;1800;0900;1300;1400;1600;0000;0000;0000;0000;48.80594, 2.41876
10107;00203;COURBEVOIE LA DEFENSE;5, place de la Défense;;COURBEVOIE;92400;;Lu0900130014001700Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014001700;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0000000000000000;Di0000000000000000;0900;1300;1400;1700;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0000;0000;0000;0000;0000;0000;0000;0000;48.89004, 2.24456
10107;00209;LA TRINITE;27, rue Victor Hugo;;LA TRINITE;97220;;Lu0000000000000000Ma0730124514001630Me0730124514001630Je0730124514001630Ve0730124514001630Sa0715124500000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0730124514001630;Me0730124514001630;Je0730124514001630;Ve0730124514001630;Sa0715124500000000;Di0000000000000000;0000;0000;0000;0000;0730;1245;1400;1630;0730;1245;1400;1630;0730;1245;1400;1630;0730;1245;1400;1630;0715;1245;0000;0000;0000;0000;0000;0000;14.7386, -60.96272
10107;00211;BEZONS;72 bis, rue Edouard Vaillant;;BEZONS;95870;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.92661, 2.21403
10107;00213;BOULOGNE BILLANCOURT;284, bd Jean Jaurès;;BOULOGNE BILLANCOURT;92100;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.82639, 2.24766
10107;00217;NEUILLY PLAISANCE;21, rue du Général de Gaulle;;NEUILLY PLAISANCE;93360;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0830133000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0830133000000000;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0830;1330;0000;0000;0000;0000;0000;0000;48.86177, 2.50627
10107;00218;NOISY LE GRAND;167, rue Pierre Brossolette;;NOISY LE GRAND;93160;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.8482, 2.54938
10107;00220;VILLIERS SUR MARNE;87, rue du Général de Gaulle;;VILLIERS SUR MARNE;94350;;Lu0000000000000000Ma0900131514001800Me0900131514001800Je1000131514001800Ve0900131514001800Sa0900130014001600Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900131514001800;Me0900131514001800;Je1000131514001800;Ve0900131514001800;Sa0900130014001600;Di0000000000000000;0000;0000;0000;0000;0900;1315;1400;1800;0900;1315;1400;1800;1000;1315;1400;1800;0900;1315;1400;1800;0900;1300;1400;1600;0000;0000;0000;0000;48.82714, 2.54378
10107;00221;CHAMPIGNY;79, rue Jean Jaurès;;CHAMPIGNY SUR MARNE;94500;;Lu0900130014151800Ma0900130014151800Me0900130014151800Je1000130014001800Ve0900130014151800Sa0000000000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0900130014151800;Ma0900130014151800;Me0900130014151800;Je1000130014001800;Ve0900130014151800;Sa0000000000000000;Di0000000000000000;0900;1300;1415;1800;0900;1300;1415;1800;0900;1300;1415;1800;1000;1300;1400;1800;0900;1300;1415;1800;0000;0000;0000;0000;0000;0000;0000;0000;48.81391, 2.50977
10107;00227;CHARENTON MAIRIE;67, rue de Paris;;CHARENTON LE PONT;94220;;Lu0000000000000000Ma0900131514001800Me0900131514001800Je1000131514001800Ve0900131514001800Sa0900130014001600Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900131514001800;Me0900131514001800;Je1000131514001800;Ve0900131514001800;Sa0900130014001600;Di0000000000000000;0000;0000;0000;0000;0900;1315;1400;1800;0900;1315;1400;1800;1000;1315;1400;1800;0900;1315;1400;1800;0900;1300;1400;1600;0000;0000;0000;0000;48.82021, 2.41538
10107;00234;VINCENNES RIGOLLOTS;138, rue Defrance;;VINCENNES;94300;;Lu0000000000000000Ma0900131514001800Me0900131514001800Je1000131514001800Ve0900131514001800Sa0900130000000000Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900131514001800;Me0900131514001800;Je1000131514001800;Ve0900131514001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0900;1315;1400;1800;0900;1315;1400;1800;1000;1315;1400;1800;0900;1315;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.84923, 2.45565
10107;00235;VINCENNES BERAULT;49, Avenue de Paris;;VINCENNES;94300;;Lu0000000000000000Ma0900131514001800Me0900131514001800Je1000131514001800Ve0900131514001800Sa0900130014001600Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900131514001800;Me0900131514001800;Je1000131514001800;Ve0900131514001800;Sa0900130014001600;Di0000000000000000;0000;0000;0000;0000;0900;1315;1400;1800;0900;1315;1400;1800;1000;1315;1400;1800;0900;1315;1400;1800;0900;1300;1400;1600;0000;0000;0000;0000;48.84546, 2.43
10107;00236;CRETEIL ECHAT;68-70, Avenue du Général de Gaulle;;CRETEIL;94000;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;48.79437, 2.44717
10107;00242;GRAND QUEVILLY;85 bis, Avenue des Provinces;;GRAND QUEVILLY;76120;;Lu0000000000000000Ma0900130014001800Me0900130014001800Je1000130014001800Ve0900130014001800Sa0900130014001700Di0000000000000000;;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130014001800;Me0900130014001800;Je1000130014001800;Ve0900130014001800;Sa0900130014001700;Di0000000000000000;0000;0000;0000;0000;0900;1300;1400;1800;0900;1300;1400;1800;1000;1300;1400;1800;0900;1300;1400;1800;0900;1300;1400;1700;0000;0000;0000;0000;49.40811, 1.05092
10107;00246;PARIS BATIGNOLLES;14, rue des Batignolles;;PARIS 17;75017;;Lu0000000000000000Ma0900130013451800Me0900130013451800Je1000130013451800Ve0900130013451800Sa0900130000000000Di0000000000000000;Agence fermée pour travaux jusqu'au 14 juillet 2025 inclus;BRED-Banque Populaire;https://www.bred.fr/;;Lu0000000000000000;Ma0900130013451800;Me0900130013451800;Je1000130013451800;Ve0900130013451800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0900;1300;1345;1800;0900;1300;1345;1800;1000;1300;1345;1800;0900;1300;1345;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.88419, 2.32263
